2.073162127401229071e-01,4.853798093194803494e-15
2.111783044448242164e-01,4.638645428588404983e-15
2.151123430182164953e-01,4.433414210202932518e-15
2.191196687578147451e-01,4.237667255170803168e-15
2.232016469295232397e-01,4.050987481890053577e-15
2.273596682327715113e-01,3.872977007282400825e-15
2.315951492743152096e-01,3.703256282933173411e-15
2.359095330508633737e-01,3.541463268033839496e-15
2.403042894406967056e-01,3.387252637106462426e-15
2.447809157044440187e-01,3.240295020544368777e-15
2.493409369951877785e-01,3.100276276055726871e-15
2.539859068780723761e-01,2.966896789147625080e-15
2.587174078595921300e-01,2.839870800839198109e-15
2.635370519267393186e-01,2.718925760844915548e-15
2.684464810961962322e-01,2.603801704525563192e-15
2.734473679737579599e-01,2.494250651966837050e-15
2.785414163241766161e-01,2.390036027616775086e-15
2.837303616516211324e-01,2.290932098996291989e-15
2.890159717909508430e-01,2.196723433095190130e-15
2.944000475100033709e-01,2.107204369182676999e-15
